,country,Population,page,rev_id
10671,Czech Republic,0,Martin Barták,803793256.0
10672,Czech Republic,0,Bedřich Geminder,730146355.0
10673,Czech Republic,0,Alena Dernerová,805946007.0
10674,Czech Republic,0,Václav Hampl,789102318.0
10675,Czech Republic,0,Jan Hamáček,807353609.0
10676,Czech Republic,0,Karel Schwarzenberg,805176779.0
10677,Czech Republic,0,Alexandra Udženija,807102237.0
10678,Czech Republic,0,Tomáš Zdechovský,796749458.0
10679,Czech Republic,0,Petr Janyška,741798984.0
10680,Czech Republic,0,Andrea Češková,796751775.0
10681,Czech Republic,0,Pavel Dostál,776514175.0
10682,Czech Republic,0,Hana Orgoníková,776513802.0
10683,Czech Republic,0,Vlasta Svobodová,805179298.0
10684,Czech Republic,0,Dana Bérová,803438779.0
10685,Czech Republic,0,"List of MPs elected in the Czech legislative election, 2017",790838510.0
10686,Czech Republic,0,"List of MPs elected in the Czech legislative election, 2013",795098385.0
10687,Czech Republic,0,Václav Havel,804569724.0
10688,Czech Republic,0,Václav Fresl,796253432.0
10689,Czech Republic,0,Viliam Široký,802416926.0
10690,Czech Republic,0,Čestmír Císař,725362978.0
10691,Czech Republic,0,Jaroslav Šedivý,806538241.0
10692,Czech Republic,0,Vojtěch Mynář,673008587.0
10693,Czech Republic,0,Helena Třeštíková,779847837.0
10694,Czech Republic,0,Jaroslav Bašta,779848743.0
10695,Czech Republic,0,Alexandr Vondra,806537585.0
10696,Czech Republic,0,Pavla Topolánková,709676840.0
10697,Czech Republic,0,Jozef Moravčík,780051829.0
10698,Czech Republic,0,Philip Kinsky of Wchinitz and Tettau,786612217.0
10699,Czech Republic,0,Martin Holcát,805824502.0
10700,Czech Republic,0,Hermann Zwierzina,788121309.0
10701,Czech Republic,0,Rostislav Vondruška,779847687.0
10702,Czech Republic,0,Daniela Kovářová,779847531.0
10703,Czech Republic,0,Michal Horáček,807358143.0
10704,Czech Republic,0,Cyril Svoboda,806538320.0
10705,Czech Republic,0,Dana Kuchtová,796752629.0
10706,Czech Republic,0,Lubomír Zaorálek,805037426.0
10707,Czech Republic,0,Václav Klaus,807382193.0
10708,Czech Republic,0,Radola Gajda,805084705.0
10709,Czech Republic,0,František Udržal,804093764.0
10710,Czech Republic,0,František Palacký,803658529.0
10711,Czech Republic,0,Vladimír Franz,774595725.0
10712,Czech Republic,0,Kateřina Valachová,807399097.0
10713,Czech Republic,0,Karl von Czyhlarz,795809115.0
10714,Czech Republic,0,Džamila Stehlíková,779849767.0
10715,Czech Republic,0,Victor Adler,782058966.0
10716,Czech Republic,0,Eduard Zeman,788178766.0
10717,Czech Republic,0,Ladislav Miko,779849694.0
10718,Czech Republic,0,Martin Kuba,807394304.0
10719,Czech Republic,0,Kamil Kalina,753045804.0
10720,Czech Republic,0,Jan Masaryk,793642926.0
10721,Czech Republic,0,Dominik Feri,807058182.0
10722,Czech Republic,0,Záviš Kalandra,746707985.0
10723,Czech Republic,0,Gertruda Sekaninová-Čakrtová,759446334.0
10724,Czech Republic,0,František Ladislav Rieger,797539957.0
10725,Czech Republic,0,Lucie Talmanová,783711789.0
10726,Czech Republic,0,Alois Jirásek,800925518.0
10727,Czech Republic,0,Jan Jesenius,799301686.0
10728,Czech Republic,0,Pavel Bělobrádek,806085100.0
10729,Czech Republic,0,Libuše Benešová,776338134.0
10730,Czech Republic,0,Irena Kočí,779417455.0
10731,Czech Republic,0,Daniela Filipiová,776338195.0
10732,Czech Republic,0,Bedřich Moldan,787952868.0
10733,Czech Republic,0,Martin Mejstřík,783737915.0
10734,Czech Republic,0,Luboš Dobrovský,787952395.0
10735,Czech Republic,0,Miroslav Lidinský,802531379.0
10736,Czech Republic,0,Siegfried Taub,744612257.0
10737,Czech Republic,0,Otakar Motejl,780868492.0
10738,Czech Republic,0,Bernd Richter,751718674.0
10739,Czech Republic,0,Ludwig Czech,780887131.0
10740,Czech Republic,0,Robert Mayr-Harting,785085345.0
10741,Czech Republic,0,Tomáš Chalupa,779839245.0
10742,Czech Republic,0,Rudolf Beran,780921783.0
10743,Czech Republic,0,Jan Koukal,794146543.0
10744,Czech Republic,0,Marian Jurečka,806049453.0
10745,Czech Republic,0,Moses Porges von Portheim,776487173.0
10746,Czech Republic,0,Jan Kubice,723151837.0
10747,Czech Republic,0,Karl Kautsky,795807571.0
10748,Czech Republic,0,Josef Václav Frič,796403608.0
10749,Czech Republic,0,Adolph Aloys von Braun,803332354.0
10750,Czech Republic,0,Petr Cibulka,802834939.0
10751,Czech Republic,0,Karel Urbánek,716711851.0
10752,Czech Republic,0,Karel Havlíček Borovský,785407597.0
10753,Czech Republic,0,Jiří Kittner,776509425.0
10754,Czech Republic,0,Jan Stráský,779839492.0
10755,Czech Republic,0,Jana Bobošíková,800754664.0
10756,Czech Republic,0,Jaroslav Krejčí,776197284.0
10757,Czech Republic,0,Antonín Cyril Stojan,768047769.0
10758,Czech Republic,0,Hubert Ripka,737562321.0
10759,Czech Republic,0,František Pitra,780534080.0
10760,Czech Republic,0,Franz Anton von Kolowrat-Liebsteinsky,800883412.0
10761,Czech Republic,0,Eva Tylová,804591494.0
10762,Czech Republic,0,Martin Palouš,788015952.0
10763,Czech Republic,0,Milan Horálek,789546147.0
10764,Czech Republic,0,Antonín Prachař,789546102.0
10765,Czech Republic,0,Egon Lánský,789546079.0
10766,Czech Republic,0,Vlasta Štěpová,789546066.0
10767,Czech Republic,0,Miroslav Grebeníček,789546047.0
10768,Czech Republic,0,Pavel Fischer,804582256.0
10769,Czech Republic,0,Kateřina Jacques,779581127.0
10770,Czech Republic,0,David Rath,779418369.0
10771,Czech Republic,0,Martin Netolický,779417738.0
10772,Czech Republic,0,Ivan Pilný,807333095.0
10773,Czech Republic,0,Josef Ježek,800555146.0
10774,Czech Republic,0,Aleš Řebíček,779839400.0
10775,Czech Republic,0,František Kubka,768676716.0
10776,Czech Republic,0,Ivan Langer,779839455.0
10777,Czech Republic,0,Jan Kasl,776508129.0
10778,Czech Republic,0,Rudolf Margolius,796825099.0
10779,Czech Republic,0,Jiří Dienstbier,806490518.0
10780,Czech Republic,0,Marta Semelová,807334610.0
10781,Czech Republic,0,Pavel Blažek,779839319.0
10782,Czech Republic,0,Daniel Herman,807334657.0
10783,Czech Republic,0,Vladimír Hučín,707597623.0
10784,Czech Republic,0,Petr Mach,797842545.0
10785,Czech Republic,0,Milan Chovanec,802060218.0
10786,Czech Republic,0,Alena Hanáková,778095433.0
10787,Czech Republic,0,František Ringo Čech,806673245.0
10788,Czech Republic,0,Miroslava Kopicová,802055280.0
10789,Czech Republic,0,Ludmila Müllerová,806669752.0
10790,Czech Republic,0,Jaromír Drábek,806669709.0
10791,Czech Republic,0,Robert Pelikán,806708361.0
10792,Czech Republic,0,Vlastimil Tusar,784145485.0
10793,Czech Republic,0,Petr Šimerka,806669645.0
10794,Czech Republic,0,Petr Ježek,803983301.0
10795,Czech Republic,0,Josef Pfitzner,773853256.0
10796,Czech Republic,0,Matěj Stropnický,806650264.0
10797,Czech Republic,0,Bohuslav Svoboda,806850638.0
10798,Czech Republic,0,Jaroslava Moserová,798490261.0
10799,Czech Republic,0,Karla Šlechtová,806708532.0
10800,Czech Republic,0,Jiří Dienstbier Jr.,802069244.0
10801,Czech Republic,0,Zbyněk Stanjura,806900987.0
10802,Czech Republic,0,Stanislav Gross,806720477.0
10803,Czech Republic,0,Alois Anderka,714174726.0
10804,Czech Republic,0,Martin Bursík,804879673.0
10805,Czech Republic,0,Jan Černý,786162238.0
10806,Czech Republic,0,Martin Stropnický,806729653.0
10807,Czech Republic,0,František Bublan,802060471.0
10808,Czech Republic,0,Vít Bárta,795377941.0
10809,Czech Republic,0,Martin Pecina,804869147.0
10810,Czech Republic,0,Michaela Marksová,806673585.0
10811,Czech Republic,0,Jiří Lobkowicz,776751749.0
10812,Czech Republic,0,Emil Beier,782384016.0
10813,Czech Republic,0,Lubomír Štrougal,798705619.0
10814,Czech Republic,0,Václav Klaus Jr.,806991412.0
10815,Czech Republic,0,Mikuláš of Hus,758942647.0
10816,Czech Republic,0,Jaromír Jermář,720027362.0
10817,Czech Republic,0,Jan Veleba (politician),806672899.0
10818,Czech Republic,0,Miloš Vystrčil,806558617.0
10819,Czech Republic,0,Martin Jahn,791374581.0
10820,Czech Republic,0,Jan Krejčí,798796793.0
10821,Czech Republic,0,Václav Vacek,724691268.0
10822,Czech Republic,0,Milada Horáková,805439919.0
10823,Czech Republic,0,Marcel Chládek,802054500.0
10824,Czech Republic,0,Luca Rovinalti,726666131.0
10825,Czech Republic,0,Richard Sacher,755428089.0
10826,Czech Republic,0,Anna Šabatová,802875800.0
10827,Czech Republic,0,Josef Frank (politician),786399604.0
10828,Czech Republic,0,Božena Viková-Kunětická,757336278.0
10829,Czech Republic,0,Artur London,721736524.0
10830,Czech Republic,0,Miroslava Němcová,806876791.0
10831,Czech Republic,0,Vlasta Parkanová,804871394.0
10832,Czech Republic,0,Bohuslav Kokotek,777876483.0
10833,Czech Republic,0,Pavel Rychetský,792417439.0
10834,Czech Republic,0,Jaromír Nečas,744448745.0
10835,Czech Republic,0,Edvard Kožušník,793087579.0
10836,Czech Republic,0,Martin Kupka,806636602.0
10837,Czech Republic,0,Leoš Heger,806751902.0
10838,Czech Republic,0,Alois Rašín,749575931.0
10839,Czech Republic,0,Bedřich Reicin,749945936.0
10840,Czech Republic,0,Milan Štěch,728506208.0
10841,Czech Republic,0,Bruno Kafka,783065752.0
10842,Czech Republic,0,Ivan Dejmal,715467197.0
10843,Czech Republic,0,Ondřej Liška,802013967.0
10844,Czech Republic,0,Oldřich Černík,780534267.0
10845,Czech Republic,0,Emanuel Moravec,705080136.0
10846,Czech Republic,0,Ondřej Přikryl,805352758.0
10847,Czechia,10.6,0,0.0
10848,Dagestani,0,Mukhu Aliyev,785532389.0
10849,Dagestani,0,Sagid Murtazaliev,796896055.0
10850,Dagestani,0,Aziz Aliyev,785202362.0
10851,Dagestani,0,Head of the Republic of Dagestan,803611453.0
10852,Dagestani,0,Karim Mammadbeyov,723563977.0
10853,Dagestani,0,Magomedsalam Magomedov,792949749.0
10854,Dagestani,0,Magomedali Magomedov,789329935.0
11255,East Timorese,0,Manuel Magalhaes de Oliveira,720011934.0
11256,East Timorese,0,Fernanda Borges,765600414.0
11257,East Timorese,0,Mário Viegas Carrascalão,793270640.0
11258,East Timorese,0,Fernando de Araújo (East Timorese politician),803043434.0
11259,East Timorese,0,Vicente Guterres,804966906.0
11260,East Timorese,0,Avelino Coelho da Silva,796886084.0
11261,East Timorese,0,Rogerio Lobato,712249441.0
11262,East Timorese,0,Rosa Bonaparte,760534473.0
11263,East Timorese,0,José Abel,699698855.0
11264,East Timorese,0,Isabel da Costa Ferreira,797279277.0
11265,East Timorese,0,President of East Timor,799570306.0
11266,East Timorese,0,Lúcia Lobato,803664269.0
11267,East Timorese,0,José Ramos-Horta,802765398.0
11268,East Timorese,0,Nicolau dos Reis Lobato,772890380.0
11269,East Timorese,0,Manuel Carrascalão,753061850.0
11270,East Timorese,0,Ana Pessoa Pinto,757539934.0
11271,East Timorese,0,José Abílio Osório Soares,793454583.0
11272,East Timorese,0,Arsénio Bano,798969127.0
11273,East Timorese,0,João Viegas Carrascalão,737687072.0
11274,East Timorese,0,Emília Pires,797438594.0
11275,East Timorese,0,Estanislau da Silva,802072802.0
11276,East Timorese,0,Rui Maria de Araújo,805183458.0
11277,East Timorese,0,Manuel Tilman,797040695.0
11278,East Timorese,0,Adalgisa Ximenes,779579546.0
11279,East Timorese,0,Francisco Guterres,806140876.0
11280,East Timorese,0,Francisco Xavier do Amaral,803969836.0
11281,East Timorese,0,Adalgisa Magno Guterres,755908563.0
11282,East Timorese,0,Milena Pires,788017619.0
11283,East Timorese,0,Alfredo Pires,788450147.0
11284,East Timorese,0,Nino Konis Santana,799059687.0
11285,East Timorese,0,"List of members of the parliament of East Timor, 2001–07",638566016.0
11286,East Timorese,0,José Luís Guterres,798334210.0
11287,East Timorese,0,Taur Matan Ruak,803615826.0
11288,East Timorese,0,Roque Rodrigues,796722416.0
11289,East Timorese,0,Xanana Gusmão,798242613.0
11290,East Timorese,0,María do Céu,755908564.0
11711,El Salvador,6.5,0,0.0
12008,Faroese,0,"List of members of the Løgting, 1984–88",643932226.0
12009,Faroese,0,Katrin Kallsberg,806909915.0
12010,Faroese,0,Rigmor Dam,780543271.0
12011,Faroese,0,Hanna Jensen,780543417.0
12012,Faroese,0,Sonja Jógvansdóttir,780543635.0
12013,Faroese,0,"List of members of the Løgting, 1988–90",750074079.0
12014,Faroese,0,Rasmus Rasmussen (writer),796170437.0
12015,Faroese,0,Kaj Leo Johannesen,780361487.0
12016,Faroese,0,"List of members of the Løgting, 1978–80",643932220.0
12017,Faroese,0,"List of members of the Løgting, 1980–84",643932225.0
12018,Faroese,0,Andrass Samuelsen,716137698.0
12019,Faroese,0,Annita á Fríðriksmørk,806011231.0
12020,Faroese,0,Edva Jacobsen,802925425.0
12021,Faroese,0,Henrik Old,793353435.0
12022,Faroese,0,Bárður á Steig Nielsen,756602743.0
12023,Faroese,0,Høgni Hoydal,800723683.0
12024,Faroese,0,"List of members of the Løgting, 1990–94",643932239.0
12025,Faroese,0,"List of members of the Løgting, 1974–78",643932216.0
12026,Faroese,0,Jacob Vestergaard,724674137.0
12027,Faroese,0,Sjúrður Skaale,797493405.0
12028,Faroese,0,Knút Wang,797493287.0
12029,Faroese,0,Johan Simonsen,725030656.0
12030,Faroese,0,Jógvan Poulsen (1854–1941),722590461.0
12031,Faroese,0,H. C .W. Tórgarð,807297374.0
12032,Faroese,0,Lisbeth L. Petersen,734668075.0
12033,Faroese,0,Karin Kjølbro,780543692.0
12034,Faroese,0,Louis Zachariasen,789708924.0
12035,Faroese,0,Eilif Samuelsen,789308554.0
12036,Faroese,0,Jógvan Justinusson,715490721.0
12037,Faroese,0,Jógvan Skorheim,789310556.0
12038,Faroese,0,"List of members of the Løgting, 1998–2002",698865505.0
12039,Faroese,0,"List of members of the Løgting, 2011–15",754952298.0
12040,Faroese,0,Kristina Háfoss,801638146.0
12041,Faroese,0,Demmus Hentze,701771698.0
12042,Faroese,0,Jóannes Patursson,781915668.0
12043,Faroese,0,"List of members of the Løgting, 1994–98",643932242.0
12044,Faroese,0,Sirið Stenberg,802476681.0
12045,Faroese,0,Niels Winther Poulsen,789029085.0
12046,Faroese,0,Kristin Michelsen,729422866.0
12047,Faroese,0,"List of members of the Løgting, 2002–04",754952690.0
12048,Faroese,0,Annika Olsen,792595685.0
12049,Faroese,0,Jógvan á Lakjuni,765947416.0
12050,Faroese,0,Marita Petersen,793394960.0
12051,Faroese,0,Jóannes Eidesgaard,765947137.0
12052,Faroese,0,Jørgen Niclasen,756654880.0
12053,Faroese,0,Tórbjørn Poulsen,700400143.0
12054,Faroese,0,"List of members of the Løgting, 2004–08",754952620.0
12055,Faroese,0,Aksel V. Johannesen,803145744.0
12056,Faroese,0,"List of members of the Løgting, 2008–11",754952557.0
12057,Faroese,0,Hákun Djurhuus,715330944.0
12058,Faroese,0,Edmund Joensen,756654638.0
12059,Faroese,0,Trygvi Samuelsen,789308387.0
12060,Faroese,0,Kári P. Højgaard,725288194.0
12061,Faroese,0,Sigurð Joensen,722336979.0
12062,Faroese,0,Finnbogi Ísakson,748477895.0
12063,Faroese,0,Bjørt Samuelsen,789306157.0
12064,Faroese,0,Rikard Long,722336332.0
12065,Faroese,0,Pauli Ellefsen,796170338.0
12066,Faroese,0,Eyðgunn Samuelsen,802515495.0
12067,Faroese,0,Símun av Skarði,735578210.0
12068,Faroese,0,Djóni í Geil,803656387.0
12069,Faroese,0,"List of members of the Løgting, 2015–19",754952121.0
12070,Faroese,0,Atli Dam,793277402.0
12071,Faroese,0,Peter Mohr Dam,797450160.0
12072,Faroese,0,Anfinn Kallsberg,773895078.0
12073,Faroese,0,Álvur Kirke,721938213.0
12074,Faroese,0,Rasmus Effersøe,789307632.0
12075,Faroese,0,Páll á Reynatúgvu,793276089.0
12076,Faroese,0,Erlendur Patursson,784440060.0
12077,Faroese,0,Elsebeth Mercedis Gunnleygsdóttur,804422035.0
12078,Faroese,0,Brandur Sandoy,750167873.0
12079,Faroese,0,Heðin Mortensen,789307569.0
12080,Faroese,0,Jenis av Rana,789307497.0
12081,Faroese,0,Andrias Christian Evensen,714088539.0
14567,French Guiana,0,Raymond Tarcy,720461524.0
14568,French Guiana,0,Léopold Héder,788830652.0
14569,French Guiana,0,Gabriel Serville,789340739.0
14570,French Guiana,0,Christiane Taubira,788828802.0
14571,French Guiana,0,Presidents of the Regional Council of French Guiana,732283076.0
14572,French Guiana,0,Eugénie Éboué-Tell,788828649.0
14573,French Guiana,0,Alain Tien-Liong,721865198.0
14574,French Guiana,0,René Jadfard,749748234.0
14575,French Guiana,0,Georges Guéril,720040781.0
14576,French Guiana,0,Jules Patient,788827828.0
14577,French Guiana,0,Édouard Gaumont,720040911.0
14578,French Guiana,0,Gaston Monnerville,788828507.0
14579,French Guiana,0,Chantal Berthelot,793613477.0
14580,French Guiana,0,Georges Patient,791685933.0
14581,French Guiana,0,Georges Othily,789940008.0
14582,French Guiana,0,Justin Catayée,789009266.0
14583,French Guiana,0,Thierry Robert,788799439.0
14584,French Guiana,0,Paulin Brune,786385007.0
14585,French Guiana,0,Rodolphe Alexandre,789939904.0
14586,French Guiana,0,Presidents of the General Council of French Guiana,546364151.0
14587,French Guiana,0,Juliana Rimane,788807577.0
14588,French Guiana,0,Antoine Karam,791685731.0
14589,French Guiana,0,Léon Damas,794908987.0
14590,French Guiana,0,Félix Éboué,804473743.0
14591,French Guiana,0,Jean-Étienne Antoinette,737536891.0
14592,French Guiana,0,Léon Bertrand,788837401.0
14593,French Guiana,0,Élie Castor,793002652.0
14594,French Polynesia,0.3,0,0.0
14775,Georgia,3.9,0,0.0
16168,Greenlandic,0,Agathe Fontain,757539811.0
16169,Greenlandic,0,Maliina Abelsen,780537008.0
16170,Greenlandic,0,Ane Hansen (politician),757539958.0
16171,Greenlandic,0,Gunnar Martens,742150479.0
16172,Greenlandic,0,Agnethe Davidsen,787423025.0
16173,Greenlandic,0,Asii Chemnitz Narup,763742018.0
16174,Greenlandic,0,Augusta Salling,757103267.0
16175,Greenlandic,0,List of Danish High Commissioners in Greenland,728026000.0
16176,Greenlandic,0,Sara Olsvig,756830216.0
16177,Greenlandic,0,Aleqa Hammond,770757601.0
16178,Greenlandic,0,Mimi Karlsen,806560929.0
16179,Greenlandic,0,Katrine Larsen Lenner,778461046.0
16180,Greenlandic,0,Kathrine Chemnitz,757102071.0
16217,Guadeloupe,0,Paul Niger,765272796.0
16218,Guadeloupe,0,François Louisy,720040739.0
16219,Guadeloupe,0,Joël Beaugendre,788807612.0
16220,Guadeloupe,0,Jacques Cornano,791685556.0
16221,Guadeloupe,0,Thomas Dundas (British Army officer),793286976.0
16222,Guadeloupe,0,René Toribio,725882471.0
16223,Guadeloupe,0,Gabrielle Louis-Carabin,788814960.0
16224,Guadeloupe,0,Lucien Bernier,788827724.0
16225,Guadeloupe,0,Hélène Vainqueur-Christophe,788810121.0
16226,Guadeloupe,0,Jacques Bangou,755313899.0
16227,Guadeloupe,0,Rosan Girard,720055877.0
16228,Guadeloupe,0,Médard Albrand,788239179.0
16229,Guadeloupe,0,Jean Julien Angot des Rotours,718041739.0
16230,Guadeloupe,0,Léopold Hélène,720055613.0
16231,Guadeloupe,0,Leo Andy,720055699.0
16232,Guadeloupe,0,Jacques Gillot,791685684.0
16233,Guadeloupe,0,Frédéric Jalton,720055814.0
16234,Guadeloupe,0,Paul Adolphe Marie Prosper Granier de Cassagnac,767288808.0
16235,Guadeloupe,0,José Moustache,720055763.0
16236,Guadeloupe,0,Patrice Tirolien,729810276.0
16237,Guadeloupe,0,Lucius-Duquesnes Gustave,788827709.0
16238,Guadeloupe,0,Gerty Archimede,787680195.0
16239,Guadeloupe,0,Louisy Mathieu,748274939.0
16240,Guadeloupe,0,List of colonial and departmental heads of Guadeloupe,764397748.0
16241,Guadeloupe,0,Pierre Monnerville,788826068.0
16242,Guadeloupe,0,Clovis Renaison,788828762.0
16243,Guadeloupe,0,Jules Ninine,720032116.0
16244,Guadeloupe,0,Daniel Marsin,788815849.0
16245,Guadeloupe,0,Furcie Tirolien,720040455.0
16246,Guadeloupe,0,Paul Valentino,720117073.0
16247,Guadeloupe,0,Albertine Baclet,790100830.0
16248,Guadeloupe,0,Dominique Larifla,720040679.0
16249,Guadeloupe,0,Georges Dagonia,720040713.0
16250,Guadeloupe,0,Henri Bangou,720040633.0
16251,Guadeloupe,0,Mariani Maximin,720117294.0
16252,Guadeloupe,0,Sainte Suzanne Melvil-Bloncourt,762128875.0
16253,Guadeloupe,0,Henri Beaujean,713324685.0
16254,Guadeloupe,0,Achille René-Boisneuf,767102866.0
16255,Guadeloupe,0,Ernest Moutoussamy,787332894.0
16256,Guadeloupe,0,Marcel Gargar,783350704.0
16257,Guadeloupe,0,Raymond Guilliod,794067588.0
16258,Guadeloupe,0,Hégésippe Légitimus,748274502.0
16259,Guadeloupe,0,Amédée Fengarol,721660701.0
16260,Guadeloupe,0,Maurice Satineau,793353218.0
16261,Guadeloupe,0,Armand Jean-François,720055937.0
16262,Guadeloupe,0,Gaston Gerville-Réache,757050656.0
16263,Guadeloupe,0,Marcel Esdras,720117155.0
16264,Guadeloupe,0,Gratien Candace,806546383.0
16265,Guadeloupe,0,Édouard Chammougon,720047704.0
16266,Guam,0.2,0,0.0
16350,Guernsey,0,Diane Lewis (Guernsey legislator),787954113.0
16351,Guernsey,0,Wendy Morgan (politician),787954138.0
16352,Guernsey,0,Martin Storey (politician),722806951.0
16353,Guernsey,0,Richard Weston (treasurer),802409654.0
16354,Guernsey,0,Edmund Andros,805755298.0
16355,Guernsey,0,William Carey (Bailiff of Guernsey),725970969.0
16356,Guernsey,0,Lyndon Trott,742737553.0
16357,Guernsey,0,Richard Collas,792424069.0
16358,Guernsey,0,Havilland de Sausmarez,804532628.0
16359,Guernsey,0,Graham Dorey,742872751.0
16360,Guernsey,0,Laurie Morgan,719122168.0
16361,Guernsey,0,Jonathan Le Tocq,742872067.0
16362,Guernsey,0,Bailiff of Guernsey,762910285.0
16363,Guernsey,0,Gavin St Pier,789938377.0
16364,Guernsey,0,David Jones (Guernsey politician),729428763.0
16365,Guernsey,0,List of Bailiffs of Guernsey,784770354.0
16366,Guernsey,0,De Vic Carey,748457839.0
16367,Guernsey,0,Ambrose Sherwill,768625520.0
16368,Guernsey,0,Geoffrey Rowland,784691815.0
16369,Guernsey,0,Peter Harwood,722295712.0
16370,Guernsey,0,Peter de Havilland,788446515.0
16371,Guernsey,0,Francis Weston,791169532.0
16372,Guernsey,0,Victor Carey,793355768.0
16373,Guernsey,0,Mike Torode,710546915.0
16374,Guernsey,0,Daniel de Lisle Brock,798315235.0
16664,Hondura,0,Juan Alberto Melgar Castro,764646645.0
16665,Hondura,0,José María Bustillo (Honduran),705346396.0
16666,Hondura,0,Francisco Gómez (acting president),705346462.0
16667,Hondura,0,Salvador Aguirre (Honduras),705346724.0
16668,Hondura,0,Francisco Bográn,705346741.0
16669,Hondura,0,Roberto Flores Bermúdez,716882219.0
16670,Hondura,0,Matías Funes,784048015.0
16671,Hondura,0,Yolani Batres,726246603.0
16672,Hondura,0,David Romero Ellner,799220342.0
16673,Hondura,0,Miguel Andonie Fernández,725591760.0
16674,Hondura,0,Mauricio Villeda,725459626.0
16675,Hondura,0,Oscar Kilgore,715365023.0
16676,Hondura,0,Carlos Urbizo,725343188.0
16677,Hondura,0,Elizabeth Azcona Bocock,757561950.0
16678,Hondura,0,Mariano Garrigó,705346378.0
16679,Hondura,0,Norma Haydee Calderón,799300330.0
16680,Hondura,0,Olman Danery Maldonado,799341541.0
16681,Hondura,0,Rafael Leonardo Callejas Romero,803836551.0
16682,Hondura,0,Juan Francisco de Molina,705346284.0
16683,Hondura,0,Gabriela Nuñez,804587565.0
16684,Hondura,0,Vicente Mejía Colindres,804127803.0
16685,Hondura,0,Walter Antonio Chávez,801414837.0
16686,Hondura,0,Eduardo Gauggel Rivas,796291215.0
16687,Hondura,0,Juan Carlos Zuniga,777669643.0
16688,Hondura,0,Elvia Josefina Amador,801499755.0
16689,Hondura,0,Lisandro Mauricio Arias,789599265.0
16690,Hondura,0,Roberto Gámez Panchamé,789599509.0
16691,Hondura,0,German Leitzelar,789599248.0
16692,Hondura,0,Armando Calidonio,725105423.0
16693,Hondura,0,Roberto Suazo Córdova,803836472.0
16694,Hondura,0,Ramón Villeda Morales,803836305.0
16695,Hondura,0,Florencio Xatruch,803835755.0
16696,Hondura,0,Hipólita Rodríguez,789599241.0
16697,Hondura,0,Arnoldo José Avilés García,803808871.0
16698,Hondura,0,Mario Alexander Barahona Martínez,783532382.0
16699,Hondura,0,Mario Canahuati,783534612.0
16700,Hondura,0,Felipe Neri Medina,705346304.0
16701,Hondura,0,José Santiago Bueso,804139010.0
16702,Hondura,0,Francisco Bertrand,804129698.0
16703,Hondura,0,Miguel Oquelí Bustillo,804140314.0
16704,Hondura,0,Marco Aurelio Soto,802955117.0
16705,Hondura,0,Coronado Chávez,803835401.0
16706,Hondura,0,José Alfredo Saavedra,794482135.0
16707,Hondura,0,Carlos Zúñiga Figueroa,777334919.0
16708,Hondura,0,Ricardo Álvarez Arias,800643446.0
16709,Hondura,0,Silvia Ayala,800166969.0
16710,Hondura,0,María Josefa Lastiri,717808509.0
16711,Hondura,0,Miguel Paz Barahona,804127877.0
16712,Hondura,0,Orle Solís,789599196.0
16713,Hondura,0,Rafael Pineda Ponce,806178799.0
16714,Hondura,0,Mary Elizabeth Flores,798401950.0
16715,Hondura,0,José Tomás Ponce,798394355.0
16716,Hondura,0,Sandra Midence,757617005.0
16717,Hondura,0,José Cecilio del Valle,798460200.0
16718,Hondura,0,Abraham Alvarenga Urbina,742298045.0
16719,Hondura,0,Mario Fernando Hernández,796180350.0
16720,Hondura,0,Sergio Arturo Castellanos,789599235.0
16721,Hondura,0,Rafael López Gutiérrez,804128734.0
16722,Hondura,0,Miguel R. Dávila,804130200.0
16723,Hondura,0,Manuel Bonilla,804130440.0
16724,Hondura,0,Selvin Laínez,806796619.0
16725,Hondura,0,Crescencio Gómez,804140159.0
16726,Hondura,0,Marcelino Mejía,804140099.0
16727,Hondura,0,Francisco Cruz Castro,804139868.0
16728,Hondura,0,Francisco Inestroza,804139800.0
16729,Hondura,0,Victoriano Castellanos,804139730.0
16730,Hondura,0,Manuel Antonio Alberto Zelaya,726766670.0
16731,Hondura,0,José Francisco Montes,804139258.0
16732,Hondura,0,Francisco de Aguilar (politician),804139208.0
16733,Hondura,0,José Lino Matute,804138803.0
16734,Hondura,0,Céleo Arias,704789339.0
16735,Hondura,0,José Santos Guardiola,804133555.0
16736,Hondura,0,José María Medina,804133123.0
16737,Hondura,0,Ponciano Leiva,804131948.0
16738,Hondura,0,Edmundo Orellana,805984131.0
16739,Hondura,0,Policarpo Bonilla,804131604.0
16740,Hondura,0,Terencio Sierra,804131272.0
16741,Hondura,0,Francisco Bueso,804140447.0
16742,Hondura,0,Juan Ramón Salgado,707824636.0
16743,Hondura,0,Nora Gúnera de Melgar,757092750.0
16744,Hondura,0,Carlos Escaleras,793178396.0
16745,Hondura,0,Gladys Bernarda Casco,789599449.0
16746,Hondura,0,Juan Francisco Argeñal,789599415.0
16747,Hondura,0,Victoria Carrasco,789599444.0
16748,Hondura,0,Wilfredo Bustillo Castellanos,789599434.0
16749,Hondura,0,Oscar Orlando Burgos,789599429.0
16750,Hondura,0,Dennis Antonio Sánchez,789599388.0
16751,Hondura,0,Víctor Rolando Sabillón,789599381.0
16752,Hondura,0,Erick Mauricio Rodríguez,789599374.0
